uf,name,code,dbpedia,dbpedia_pt,wikidata
PB,Brejo dos Santos,2502904,,http://pt.dbpedia.org/resource/Brejo_dos_Santos,http://www.wikidata.org/entity/Q1808661
PB,Caaporã,2503001,http://dbpedia.org/resource/Caaporã,http://pt.dbpedia.org/resource/Caaporã,http://www.wikidata.org/entity/Q1816118
PB,Cabaceiras,2503100,,http://pt.dbpedia.org/resource/Cabaceiras,http://www.wikidata.org/entity/Q606068
PB,Cabedelo,2503209,http://dbpedia.org/resource/Cabedelo,http://pt.dbpedia.org/resource/Cabedelo,http://www.wikidata.org/entity/Q986350
PB,Cachoeira dos Índios,2503308,http://dbpedia.org/resource/Cachoeira_dos_Índios,http://pt.dbpedia.org/resource/Cachoeira_dos_Índios,http://www.wikidata.org/entity/Q1816046
PB,Cacimba de Areia,2503407,,http://pt.dbpedia.org/resource/Cacimba_de_Areia,http://www.wikidata.org/entity/Q1807989
PB,Cacimba de Dentro,2503506,,http://pt.dbpedia.org/resource/Cacimba_de_Dentro,http://www.wikidata.org/entity/Q1816227
PB,Cacimbas,2503555,http://dbpedia.org/resource/Cacimbas,http://pt.dbpedia.org/resource/Cacimbas,http://www.wikidata.org/entity/Q970131
PB,Caiçara,2503605,"http://dbpedia.org/resource/Caiçara,_Paraíba",http://pt.dbpedia.org/resource/Caiçara_(Paraíba),http://www.wikidata.org/entity/Q1816219
PB,Cajazeiras,2503704,http://dbpedia.org/resource/Cajazeiras,http://pt.dbpedia.org/resource/Cajazeiras,http://www.wikidata.org/entity/Q1808637
PB,Cajazeirinhas,2503753,http://dbpedia.org/resource/Cajazeirinhas,http://pt.dbpedia.org/resource/Cajazeirinhas,http://www.wikidata.org/entity/Q1808910
PB,Caldas Brandão,2503803,http://dbpedia.org/resource/Caldas_Brandão,http://pt.dbpedia.org/resource/Caldas_Brandão,http://www.wikidata.org/entity/Q1808745
PB,Camalaú,2503902,http://dbpedia.org/resource/Camalaú,http://pt.dbpedia.org/resource/Camalaú,http://www.wikidata.org/entity/Q1816125
PB,Campina Grande,2504009,http://dbpedia.org/resource/Campina_Grande,http://pt.dbpedia.org/resource/Campina_Grande,http://www.wikidata.org/entity/Q193016
PB,Capim,2504033,http://dbpedia.org/resource/Capim,http://pt.dbpedia.org/resource/Capim_(Paraíba),http://www.wikidata.org/entity/Q1808017
PB,Caraúbas,2504074,http://dbpedia.org/resource/Caraúbas,http://pt.dbpedia.org/resource/Caraúbas_(Paraíba),http://www.wikidata.org/entity/Q284134
PB,Carrapateira,2504108,"http://dbpedia.org/resource/Carrapateira,_Paraíba",http://pt.dbpedia.org/resource/Carrapateira,http://www.wikidata.org/entity/Q749757
PB,Casserengue,2504157,http://dbpedia.org/resource/Casserengue,http://pt.dbpedia.org/resource/Casserengue,http://www.wikidata.org/entity/Q1816259
PB,Catingueira,2504207,http://dbpedia.org/resource/Catingueira,http://pt.dbpedia.org/resource/Catingueira,http://www.wikidata.org/entity/Q1816295
PB,Catolé do Rocha,2504306,http://dbpedia.org/resource/Catolé_do_Rocha,http://pt.dbpedia.org/resource/Catolé_do_Rocha,http://www.wikidata.org/entity/Q1808697
PB,Caturité,2504355,http://dbpedia.org/resource/Caturité,http://pt.dbpedia.org/resource/Caturité,http://www.wikidata.org/entity/Q1815927
PB,Conceição,2504405,,http://pt.dbpedia.org/resource/Conceição_(Paraíba),http://www.wikidata.org/entity/Q2010944
PB,Condado,2504504,,http://pt.dbpedia.org/resource/Condado_(Paraíba),http://www.wikidata.org/entity/Q635267
PB,Conde,2504603,"http://dbpedia.org/resource/Conde,_Paraíba",http://pt.dbpedia.org/resource/Conde_(Paraíba),http://www.wikidata.org/entity/Q1999780
PB,Congo,2504702,"http://dbpedia.org/resource/Congo,_Paraíba",http://pt.dbpedia.org/resource/Congo_(Paraíba),http://www.wikidata.org/entity/Q2009615
PB,Coremas,2504801,http://dbpedia.org/resource/Coremas,http://pt.dbpedia.org/resource/Coremas,http://www.wikidata.org/entity/Q1843416
PB,Coxixola,2504850,http://dbpedia.org/resource/Coxixola,http://pt.dbpedia.org/resource/Coxixola,http://www.wikidata.org/entity/Q2009254
PB,Cruz do Espírito Santo,2504900,http://dbpedia.org/resource/Cruz_do_Espírito_Santo,http://pt.dbpedia.org/resource/Cruz_do_Espírito_Santo,http://www.wikidata.org/entity/Q512810
PB,Cubati,2505006,,http://pt.dbpedia.org/resource/Cubati,http://www.wikidata.org/entity/Q2009277
PB,Cuitegi,2505204,,http://pt.dbpedia.org/resource/Cuitegi,http://www.wikidata.org/entity/Q2011350
PB,Cuité,2505105,http://dbpedia.org/resource/Cuité,http://pt.dbpedia.org/resource/Cuité_(Paraíba),http://www.wikidata.org/entity/Q2064364
PB,Cuité de Mamanguape,2505238,,http://pt.dbpedia.org/resource/Cuité_de_Mamanguape,http://www.wikidata.org/entity/Q977785
PB,Curral Velho,2505303,,http://pt.dbpedia.org/resource/Curral_Velho,http://www.wikidata.org/entity/Q2010383
PB,Curral de Cima,2505279,,http://pt.dbpedia.org/resource/Curral_de_Cima,http://www.wikidata.org/entity/Q1808490
PB,Damião,2505352,,http://pt.dbpedia.org/resource/Damião,http://www.wikidata.org/entity/Q663661
PB,Desterro,2505402,http://dbpedia.org/resource/Desterro,,http://www.wikidata.org/entity/Q2009945
PB,Diamante,2505600,"http://dbpedia.org/resource/Diamante,_Paraíba",http://pt.dbpedia.org/resource/Diamante_(Paraíba),http://www.wikidata.org/entity/Q644558
PB,Dona Inês,2505709,http://dbpedia.org/resource/Dona_Inês,http://pt.dbpedia.org/resource/Dona_Inês,http://www.wikidata.org/entity/Q22024886
PB,Duas Estradas,2505808,http://dbpedia.org/resource/Duas_Estradas,http://pt.dbpedia.org/resource/Duas_Estradas,http://www.wikidata.org/entity/Q2006072
PB,Emas,2505907,"http://dbpedia.org/resource/Emas,_Paraíba",http://pt.dbpedia.org/resource/Emas_(Paraíba),http://www.wikidata.org/entity/Q2040548
PB,Esperança,2506004,"http://dbpedia.org/resource/Esperança,_Paraíba",http://pt.dbpedia.org/resource/Esperança_(Paraíba),http://www.wikidata.org/entity/Q1816186
PB,Fagundes,2506103,"http://dbpedia.org/resource/Fagundes,_Paraíba",http://pt.dbpedia.org/resource/Fagundes,http://www.wikidata.org/entity/Q2011192
PB,Frei Martinho,2506202,http://dbpedia.org/resource/Frei_Martinho,http://pt.dbpedia.org/resource/Frei_Martinho,http://www.wikidata.org/entity/Q2008657
PB,Gado Bravo,2506251,http://dbpedia.org/resource/Gado_Bravo,http://pt.dbpedia.org/resource/Gado_Bravo,http://www.wikidata.org/entity/Q674753
PB,Guarabira,2506301,http://dbpedia.org/resource/Guarabira,http://pt.dbpedia.org/resource/Guarabira,http://www.wikidata.org/entity/Q22020802
PB,Gurinhém,2506400,http://dbpedia.org/resource/Gurinhém,http://pt.dbpedia.org/resource/Gurinhém,http://www.wikidata.org/entity/Q1991293
PB,Gurjão,2506509,http://dbpedia.org/resource/Gurjão,http://pt.dbpedia.org/resource/Gurjão,http://www.wikidata.org/entity/Q1816212
PB,Ibiara,2506608,http://dbpedia.org/resource/Ibiara,http://pt.dbpedia.org/resource/Ibiara,http://www.wikidata.org/entity/Q2010365
PB,Igaracy,2502607,http://dbpedia.org/resource/Igaracy,http://pt.dbpedia.org/resource/Igaracy,http://www.wikidata.org/entity/Q2010961
PB,Imaculada,2506707,http://dbpedia.org/resource/Imaculada,http://pt.dbpedia.org/resource/Imaculada,http://www.wikidata.org/entity/Q2009933
PB,Ingá,2506806,"http://dbpedia.org/resource/Ingá,_Paraíba",http://pt.dbpedia.org/resource/Ingá_(Paraíba),http://www.wikidata.org/entity/Q929040
PB,Itabaiana,2506905,"http://dbpedia.org/resource/Itabaiana,_Paraíba",http://pt.dbpedia.org/resource/Itabaiana_(Paraíba),http://www.wikidata.org/entity/Q2103719
PB,Itaporanga,2507002,"http://dbpedia.org/resource/Itaporanga,_Paraíba",http://pt.dbpedia.org/resource/Itaporanga_(Paraíba),http://www.wikidata.org/entity/Q22021126
PB,Itapororoca,2507101,http://dbpedia.org/resource/Itapororoca,http://pt.dbpedia.org/resource/Itapororoca,http://www.wikidata.org/entity/Q734484
PB,Itatuba,2507200,http://dbpedia.org/resource/Itatuba,http://pt.dbpedia.org/resource/Itatuba,http://www.wikidata.org/entity/Q22021145
PB,Jacaraú,2507309,http://dbpedia.org/resource/Jacaraú,http://pt.dbpedia.org/resource/Jacaraú,http://www.wikidata.org/entity/Q22021190
PB,Jericó,2507408,"http://dbpedia.org/resource/Jericó,_Paraíba",http://pt.dbpedia.org/resource/Jericó_(Paraíba),http://www.wikidata.org/entity/Q2065204
PB,Joca Claudino,2513653,http://dbpedia.org/resource/Joca_Claudino,http://pt.dbpedia.org/resource/Joca_Claudino,http://www.wikidata.org/entity/Q2098422
PB,João Pessoa,2507507,http://dbpedia.org/resource/João_Pessoa,http://pt.dbpedia.org/resource/João_Pessoa,http://www.wikidata.org/entity/Q167436
PB,Juarez Távora,2507606,http://dbpedia.org/resource/Juarez_Távora,http://pt.dbpedia.org/resource/Juarez_Távora_(Paraíba),http://www.wikidata.org/entity/Q2008677
PB,Juazeirinho,2507705,,http://pt.dbpedia.org/resource/Juazeirinho,http://www.wikidata.org/entity/Q1815979
PB,Junco do Seridó,2507804,http://dbpedia.org/resource/Junco_do_Seridó,http://pt.dbpedia.org/resource/Junco_do_Seridó,http://www.wikidata.org/entity/Q2008715
PB,Juripiranga,2507903,http://dbpedia.org/resource/Juripiranga,http://pt.dbpedia.org/resource/Juripiranga,http://www.wikidata.org/entity/Q2008351
PB,Juru,2508000,,http://pt.dbpedia.org/resource/Juru,http://www.wikidata.org/entity/Q1808550
PB,Lagoa,2508109,"http://dbpedia.org/resource/Lagoa,_Paraíba",http://pt.dbpedia.org/resource/Lagoa_(Paraíba),http://www.wikidata.org/entity/Q1921322
PB,Lagoa Seca,2508307,http://dbpedia.org/resource/Lagoa_Seca,http://pt.dbpedia.org/resource/Lagoa_Seca_(Paraíba),http://www.wikidata.org/entity/Q2010981
PB,Lagoa de Dentro,2508208,,http://pt.dbpedia.org/resource/Lagoa_de_Dentro,http://www.wikidata.org/entity/Q2011329
PB,Lastro,2508406,http://dbpedia.org/resource/Lastro,http://pt.dbpedia.org/resource/Lastro_(Paraíba),http://www.wikidata.org/entity/Q2009351
PB,Livramento,2508505,"http://dbpedia.org/resource/Livramento,_Paraíba",http://pt.dbpedia.org/resource/Livramento_(Paraíba),http://www.wikidata.org/entity/Q2065825
PB,Logradouro,2508554,http://dbpedia.org/resource/Logradouro,http://pt.dbpedia.org/resource/Logradouro_(Paraíba),http://www.wikidata.org/entity/Q2012226
PB,Lucena,2508604,"http://dbpedia.org/resource/Lucena,_Paraíba",http://pt.dbpedia.org/resource/Lucena_(Paraíba),http://www.wikidata.org/entity/Q2078997
PB,Malta,2508802,,http://pt.dbpedia.org/resource/Malta_(Paraíba),http://www.wikidata.org/entity/Q2329682
PB,Mamanguape,2508901,http://dbpedia.org/resource/Mamanguape,http://pt.dbpedia.org/resource/Mamanguape,http://www.wikidata.org/entity/Q1008338
PB,Manaíra,2509008,,http://pt.dbpedia.org/resource/Manaíra,http://www.wikidata.org/entity/Q2009309
PB,Marcação,2509057,,http://pt.dbpedia.org/resource/Marcação,http://www.wikidata.org/entity/Q2010733
PB,Mari,2509107,,http://pt.dbpedia.org/resource/Mari_(Paraíba),http://www.wikidata.org/entity/Q965785
PB,Marizópolis,2509156,,http://pt.dbpedia.org/resource/Marizópolis,http://www.wikidata.org/entity/Q777156
PB,Massaranduba,2509206,"http://dbpedia.org/resource/Massaranduba,_Paraíba",http://pt.dbpedia.org/resource/Massaranduba_(Paraíba),http://www.wikidata.org/entity/Q2079004
PB,Mataraca,2509305,,http://pt.dbpedia.org/resource/Mataraca,http://www.wikidata.org/entity/Q727109
PB,Matinhas,2509339,http://dbpedia.org/resource/Matinhas,http://pt.dbpedia.org/resource/Matinhas,http://www.wikidata.org/entity/Q2011935
PB,Mato Grosso,2509370,,http://pt.dbpedia.org/resource/Mato_Grosso_(Paraíba),http://www.wikidata.org/entity/Q2078731
PB,Maturéia,2509396,,,
PB,Mogeiro,2509404,http://dbpedia.org/resource/Mogeiro,http://pt.dbpedia.org/resource/Mogeiro,http://www.wikidata.org/entity/Q22018283
PB,Montadas,2509503,http://dbpedia.org/resource/Montadas,http://pt.dbpedia.org/resource/Montadas,http://www.wikidata.org/entity/Q1808648
PB,Monte Horebe,2509602,,http://pt.dbpedia.org/resource/Monte_Horebe,http://www.wikidata.org/entity/Q2010356
PB,Monteiro,2509701,,http://pt.dbpedia.org/resource/Monteiro,http://www.wikidata.org/entity/Q1808426
PB,Mulungu,2509800,,http://pt.dbpedia.org/resource/Mulungu_(Paraíba),http://www.wikidata.org/entity/Q2341988
PB,Mãe d'Água,2508703,http://dbpedia.org/resource/Mãe_d'Água,http://pt.dbpedia.org/resource/Mãe_d'Água_(Paraíba),http://www.wikidata.org/entity/Q2010590
PB,Natuba,2509909,http://dbpedia.org/resource/Natuba,http://pt.dbpedia.org/resource/Natuba,http://www.wikidata.org/entity/Q2008665
PB,Nazarezinho,2510006,,http://pt.dbpedia.org/resource/Nazarezinho,http://www.wikidata.org/entity/Q2009331
PB,Nova Floresta,2510105,"http://dbpedia.org/resource/Nova_Floresta,_Paraíba",http://pt.dbpedia.org/resource/Nova_Floresta,http://www.wikidata.org/entity/Q521125
PB,Nova Olinda,2510204,"http://dbpedia.org/resource/Nova_Olinda,_Paraíba",http://pt.dbpedia.org/resource/Nova_Olinda_(Paraíba),http://www.wikidata.org/entity/Q2048449
PB,Nova Palmeira,2510303,http://dbpedia.org/resource/Nova_Palmeira,http://pt.dbpedia.org/resource/Nova_Palmeira,http://www.wikidata.org/entity/Q658619
PB,Olho d'Água,2510402,,http://pt.dbpedia.org/resource/Olho_d'Água,http://www.wikidata.org/entity/Q2009341
PB,Olivedos,2510501,,http://pt.dbpedia.org/resource/Olivedos,http://www.wikidata.org/entity/Q1816157
PB,Ouro Velho,2510600,http://dbpedia.org/resource/Ouro_Velho,http://pt.dbpedia.org/resource/Ouro_Velho,http://www.wikidata.org/entity/Q2008376
PB,Parari,2510659,"http://dbpedia.org/resource/Parari,_Paraíba",http://pt.dbpedia.org/resource/Parari,http://www.wikidata.org/entity/Q2103106
PB,Passagem,2510709,,http://pt.dbpedia.org/resource/Passagem_(Paraíba),http://www.wikidata.org/entity/Q2104849
PB,Patos,2510808,http://dbpedia.org/resource/Patos,http://pt.dbpedia.org/resource/Patos,http://www.wikidata.org/entity/Q1966384
PB,Paulista,2510907,"http://dbpedia.org/resource/Paulista,_Paraíba",http://pt.dbpedia.org/resource/Paulista_(Paraíba),http://www.wikidata.org/entity/Q2081885
PB,Pedra Branca,2511004,"http://dbpedia.org/resource/Pedra_Branca,_Paraíba",http://pt.dbpedia.org/resource/Pedra_Branca_(Paraíba),http://www.wikidata.org/entity/Q2342000
PB,Pedra Lavrada,2511103,,http://pt.dbpedia.org/resource/Pedra_Lavrada,http://www.wikidata.org/entity/Q2009239
PB,Pedras de Fogo,2511202,http://dbpedia.org/resource/Pedras_de_Fogo,http://pt.dbpedia.org/resource/Pedras_de_Fogo,http://www.wikidata.org/entity/Q2009248
PB,Pedro Régis,2512721,,http://pt.dbpedia.org/resource/Pedro_Régis,http://www.wikidata.org/entity/Q2064424
PB,Piancó,2511301,,http://pt.dbpedia.org/resource/Piancó,http://www.wikidata.org/entity/Q2009920
PB,Picuí,2511400,http://dbpedia.org/resource/Picuí,http://pt.dbpedia.org/resource/Picuí,http://www.wikidata.org/entity/Q2008685
PB,Pilar,2511509,"http://dbpedia.org/resource/Pilar,_Paraíba",http://pt.dbpedia.org/resource/Pilar_(Paraíba),http://www.wikidata.org/entity/Q731296
PB,Pilões,2511608,,http://pt.dbpedia.org/resource/Pilões_(Paraíba),http://www.wikidata.org/entity/Q2067408
PB,Pilõezinhos,2511707,,http://pt.dbpedia.org/resource/Pilõezinhos,http://www.wikidata.org/entity/Q2011307
PB,Pirpirituba,2511806,http://dbpedia.org/resource/Pirpirituba,http://pt.dbpedia.org/resource/Pirpirituba,http://www.wikidata.org/entity/Q1870026
PB,Pitimbu,2511905,http://dbpedia.org/resource/Pitimbu,http://pt.dbpedia.org/resource/Pitimbu,http://www.wikidata.org/entity/Q2008741
PB,Pocinhos,2512002,,http://pt.dbpedia.org/resource/Pocinhos,http://www.wikidata.org/entity/Q1816070
PB,Pombal,2512101,,http://pt.dbpedia.org/resource/Pombal_(Paraíba),http://www.wikidata.org/entity/Q2078751
PB,Poço Dantas,2512036,,http://pt.dbpedia.org/resource/Poço_Dantas,http://www.wikidata.org/entity/Q734849
PB,Poço de José de Moura,2512077,,http://pt.dbpedia.org/resource/Poço_de_José_de_Moura,http://www.wikidata.org/entity/Q1829476
PB,Prata,2512200,"http://dbpedia.org/resource/Prata,_Paraíba",http://pt.dbpedia.org/resource/Prata_(Paraíba),http://www.wikidata.org/entity/Q2329634
PB,Princesa Isabel,2512309,http://dbpedia.org/resource/Princesa_Isabel,http://pt.dbpedia.org/resource/Princesa_Isabel_(Paraíba),http://www.wikidata.org/entity/Q2095104
PB,Puxinanã,2512408,http://dbpedia.org/resource/Puxinanã,http://pt.dbpedia.org/resource/Puxinanã,http://www.wikidata.org/entity/Q22015853
PB,Queimadas,2512507,"http://dbpedia.org/resource/Queimadas,_Paraíba",http://pt.dbpedia.org/resource/Queimadas_(Paraíba),http://www.wikidata.org/entity/Q782948
PB,Quixaba,2512606,,http://pt.dbpedia.org/resource/Quixaba_(Paraíba),http://www.wikidata.org/entity/Q2077775
PB,Remígio,2512705,,http://pt.dbpedia.org/resource/Remígio,http://www.wikidata.org/entity/Q289067
PB,Riacho de Santo Antônio,2512788,,http://pt.dbpedia.org/resource/Riacho_de_Santo_Antônio,http://www.wikidata.org/entity/Q2009287
PB,Riacho dos Cavalos,2512804,http://dbpedia.org/resource/Riacho_dos_Cavalos,http://pt.dbpedia.org/resource/Riacho_dos_Cavalos,http://www.wikidata.org/entity/Q1897689
PB,Riachão,2512747,"http://dbpedia.org/resource/Riachão,_Paraíba",http://pt.dbpedia.org/resource/Riachão_(Paraíba),http://www.wikidata.org/entity/Q2329696
PB,Riachão do Bacamarte,2512754,http://dbpedia.org/resource/Riachão_do_Bacamarte,http://pt.dbpedia.org/resource/Riachão_do_Bacamarte,http://www.wikidata.org/entity/Q2008384
PB,Riachão do Poço,2512762,http://dbpedia.org/resource/Riachão_do_Poço,http://pt.dbpedia.org/resource/Riachão_do_Poço,http://www.wikidata.org/entity/Q969630
PB,Rio Tinto,2512903,"http://dbpedia.org/resource/Rio_Tinto,_Paraíba",http://pt.dbpedia.org/resource/Rio_Tinto_(Paraíba),http://www.wikidata.org/entity/Q2085541
PB,Salgadinho,2513000,"http://dbpedia.org/resource/Salgadinho,_Paraíba",http://pt.dbpedia.org/resource/Salgadinho_(Paraíba),http://www.wikidata.org/entity/Q2065031
PB,Salgado de São Félix,2513109,http://dbpedia.org/resource/Salgado_de_São_Félix,http://pt.dbpedia.org/resource/Salgado_de_São_Félix,http://www.wikidata.org/entity/Q2009391
PB,Santa Cecília,2513158,"http://dbpedia.org/resource/Santa_Cecília,_Paraíba",http://pt.dbpedia.org/resource/Santa_Cecília_(Paraíba),http://www.wikidata.org/entity/Q2102814
PB,Santa Cruz,2513208,"http://dbpedia.org/resource/Santa_Cruz,_Paraíba",http://pt.dbpedia.org/resource/Santa_Cruz_(Paraíba),http://www.wikidata.org/entity/Q2329762
PB,Santa Helena,2513307,"http://dbpedia.org/resource/Santa_Helena,_Paraíba",http://pt.dbpedia.org/resource/Santa_Helena_(Paraíba),http://www.wikidata.org/entity/Q2329779
PB,Santa Inês,2513356,"http://dbpedia.org/resource/Santa_Inês,_Paraíba",http://pt.dbpedia.org/resource/Santa_Inês_(Paraíba),http://www.wikidata.org/entity/Q649347
PB,Santa Luzia,2513406,"http://dbpedia.org/resource/Santa_Luzia,_Paraíba",http://pt.dbpedia.org/resource/Santa_Luzia_(Paraíba),http://www.wikidata.org/entity/Q2329720
PB,Santa Rita,2513703,"http://dbpedia.org/resource/Santa_Rita,_Paraíba",http://pt.dbpedia.org/resource/Santa_Rita_(Paraíba),http://www.wikidata.org/entity/Q1937304
PB,Santa Teresinha,2513802,"http://dbpedia.org/resource/Santa_Teresinha,_Paraíba",http://pt.dbpedia.org/resource/Santa_Teresinha_(Paraíba),http://www.wikidata.org/entity/Q680275
PB,Santana de Mangueira,2513505,http://dbpedia.org/resource/Santana_de_Mangueira,http://pt.dbpedia.org/resource/Santana_de_Mangueira,http://www.wikidata.org/entity/Q2010753
PB,Santana dos Garrotes,2513604,http://dbpedia.org/resource/Santana_dos_Garrotes,http://pt.dbpedia.org/resource/Santana_dos_Garrotes,http://www.wikidata.org/entity/Q2009875
PB,Santo André,2513851,"http://dbpedia.org/resource/Santo_André,_Paraíba",http://pt.dbpedia.org/resource/Santo_André_(Paraíba),http://www.wikidata.org/entity/Q2078761
PB,Sapé,2515302,"http://dbpedia.org/resource/Sapé,_Paraíba",http://pt.dbpedia.org/resource/Sapé,http://www.wikidata.org/entity/Q2008707
PB,Serra Branca,2515500,"http://dbpedia.org/resource/Serra_Branca,_Paraíba",http://pt.dbpedia.org/resource/Serra_Branca,http://www.wikidata.org/entity/Q2009097
